종목코드,종목명,종가,대비,등락률,시장구분,업종명,시가총액,EPS,PER,BPS,PBR,주당배당금,배당수익률
262840,아이퀘스트,9920,-80,-0.8,KOSDAQ,소프트웨어,97811200000,699,14.19,2048,4.84,100,1.01
72770,율호,2510,-10,-0.4,KOSDAQ,소프트웨어,97807180040,31,80.97,685,3.66,0,0
56700,신화인터텍,3350,-80,-2.33,KOSDAQ,IT부품,97602554850,115,29.13,3383,0.99,50,1.49
16670,인피니티엔티,973,0,0,KOSDAQ,유통,97551057352,NA,NA,629,1.55,0,0
46940,우원개발,5390,-10,-0.19,KOSDAQ,건설,97420746500,929,5.8,5591,0.96,0,0
124500,아이티센,4890,-55,-1.11,KOSDAQ,컴퓨터서비스,97346858370,312,15.67,2832,1.73,0,0
303030,지니틱스,2715,-65,-2.34,KOSDAQ,반도체,97049488620,NA,NA,849,3.2,0,0
650,천일고속,67900,-500,-0.73,KOSPI,운수창고업,97044038000,NA,NA,26545,2.56,3000,4.42
41650,상신브레이크,4515,0,0,KOSPI,운수장비,96943596750,NA,NA,7620,0.59,50,1.11
127710,아시아경제,3800,-10,-0.26,KOSDAQ,디지털컨텐츠,96933189200,141,26.95,4855,0.78,0,0
86710,선진뷰티사이언스,15850,-150,-0.94,KOSDAQ,화학,96933052500,622,25.48,6402,2.48,20,0.13
90470,제이스텍,6640,330,5.23,KOSDAQ,반도체,96929445120,NA,NA,7883,0.84,50,0.75
196300,애니젠,17300,-500,-2.81,KOSDAQ,제약,96924218800,NA,NA,2441,7.09,0,0
89790,제이티,9380,-240,-2.49,KOSDAQ,반도체,96759511940,519,18.07,3102,3.02,0,0
340360,다보링크,2365,-70,-2.87,KOSDAQ,통신장비,96752528400,NA,NA,NA,NA,0,0
1380,SG글로벌,2150,-85,-3.8,KOSPI,운수장비,96672907450,NA,NA,2812,0.76,0,0
237820,플레이디,7520,-250,-3.22,KOSDAQ,기타서비스,96460092800,123,61.14,5491,1.37,0,0
78140,대봉엘에스,8690,10,0.12,KOSDAQ,제약,96342371510,526,16.52,9358,0.93,50,0.58
84180,수성이노베이션,1695,-60,-3.42,KOSDAQ,기계·장비,96293338155,NA,NA,545,3.11,0,0
42940,상지카일룸,1175,-35,-2.89,KOSDAQ,건설,96155588025,NA,NA,1052,1.12,0,0
40,KR모터스,998,-12,-1.19,KOSPI,운수장비,95945093264,NA,NA,396,2.52,0,0
53270,구영테크,3630,-65,-1.76,KOSDAQ,운송장비·부품,95810851620,29,125.17,2633,1.38,30,0.83
23770,플레이위드,11000,-450,-3.93,KOSDAQ,디지털컨텐츠,95738819000,1552,7.09,3798,2.9,300,2.73
86670,비엠티,11750,250,2.17,KOSDAQ,기계·장비,95721715750,492,23.88,8974,1.31,150,1.28
317530,캐리소프트,13850,650,4.92,KOSDAQ,오락·문화,95567714600,NA,NA,1990,6.96,0,0
218150,미래생명자원,5110,110,2.2,KOSDAQ,음식료·담배,95410997080,54,94.63,1631,3.13,0,0
258610,이더블유케이,5410,-130,-2.35,KOSDAQ,금속,95397629930,NA,NA,3065,1.77,0,0
2230,피에스텍,4845,30,0.62,KOSDAQ,의료·정밀기기,95297482335,25,193.8,6922,0.7,75,1.55
4870,티웨이홀딩스,1225,-35,-2.78,KOSPI,비금속광물,94899133000,NA,NA,994,1.23,0,0
38110,에코플라스틱,3695,-60,-1.6,KOSDAQ,운송장비·부품,94848322150,NA,NA,3667,1.01,30,0.81
250000,보라티알,14000,-700,-4.76,KOSDAQ,유통,94510262000,233,60.09,8138,1.72,150,1.07
94940,푸른기술,11300,-250,-2.16,KOSDAQ,정보기기,94483661800,128,88.28,3547,3.19,0,0
78940,코드네이처,2910,400,15.94,KOSDAQ,건설,94435381110,NA,NA,588,4.95,0,0
44480,블루베리 NFT,3300,-90,-2.65,KOSDAQ,화학,94364612100,NA,NA,2288,1.44,0,0
290380,대유,6660,260,4.06,KOSDAQ,화학,94349556000,368,18.1,4858,1.37,0,0
333430,일승,3070,65,2.16,KOSDAQ,운송장비·부품,94331113290,NA,NA,NA,NA,0,0
309930,오하임아이엔티,4595,110,2.45,KOSDAQ,유통,94232840145,11,417.73,1053,4.36,0,0
45340,토탈소프트,11000,-350,-3.08,KOSDAQ,소프트웨어,94138440000,260,42.31,1571,7,0,0
17480,삼현철강,5990,-80,-1.32,KOSDAQ,금속,94060311100,500,11.98,9834,0.61,150,2.5
14990,인디에프,1595,-40,-2.45,KOSPI,섬유의복,93998127025,NA,NA,699,2.28,0,0
327260,RF머트리얼즈,23500,-1050,-4.28,KOSDAQ,기타제조,93972951500,NA,NA,8113,2.9,0,0
53160,프리엠스,15650,-500,-3.1,KOSDAQ,일반전기전자,9.39E+10,23,680.43,8118,1.93,50,0.32
49830,승일,15300,-50,-0.33,KOSDAQ,금속,93821313600,136,112.5,23032,0.66,85,0.56
4450,삼화왕관,43500,200,0.46,KOSPI,기계,93715486500,819,53.11,66914,0.65,1250,2.87
290690,소룩스,11350,-150,-1.3,KOSDAQ,일반전기전자,93715168050,671,16.92,5272,2.15,50,0.44
208140,정다운,2880,-95,-3.19,KOSDAQ,음식료·담배,93685893120,NA,NA,2142,1.34,0,0
133820,화인베스틸,3170,5,0.16,KOSPI,철강금속,93673500000,NA,NA,2583,1.23,0,0
196450,코아시아옵틱스,2270,10,0.44,KOSDAQ,의료·정밀기기,93598061020,NA,NA,2065,1.1,0,0
219130,타이거일렉,14800,-300,-1.99,KOSDAQ,반도체,93451492000,701,21.11,7639,1.94,0,0
26940,부국철강,4660,-10,-0.21,KOSPI,철강금속,9.32E+10,40,116.5,5663,0.82,75,1.61
228340,동양파일,4650,-130,-2.72,KOSDAQ,비금속,9.30E+10,NA,NA,5782,0.8,0,0
73110,엘엠에스,10450,-650,-5.86,KOSDAQ,IT부품,92960639750,NA,NA,11260,0.93,200,1.91
143540,영우디에스피,2080,-60,-2.8,KOSDAQ,반도체,92767781600,215,9.67,1154,1.8,0,0
68940,아이씨케이,2670,-110,-3.96,KOSDAQ,정보기기,92594857740,NA,NA,496,5.38,0,0
6980,우성,29950,-200,-0.66,KOSPI,음식료품,92545500000,2240,13.37,57410,0.52,150,0.5
69730,DSR제강,6410,-240,-3.61,KOSPI,철강금속,9.23E+10,367,17.47,10157,0.63,40,0.62
39290,인포뱅크,10600,-450,-4.07,KOSDAQ,통신서비스,92156166800,175,60.57,6171,1.72,10,0.09
238200,비피도,11250,-50,-0.44,KOSDAQ,음식료·담배,9.20E+10,NA,NA,5463,2.06,0,0
221840,하이즈항공,5200,-200,-3.7,KOSDAQ,운송장비·부품,92020068400,NA,NA,4236,1.23,0,0
108860,셀바스AI,4150,190,4.8,KOSDAQ,소프트웨어,91532171750,185,22.43,1627,2.55,0,0
19590,엠벤처투자,1315,20,1.54,KOSDAQ,금융,91527762215,NA,NA,501,2.62,0,0
119850,지엔씨에너지,5560,610,12.32,KOSDAQ,일반전기전자,91455934040,187,29.73,5178,1.07,50,0.9
273060,와이즈버즈,1880,-65,-3.34,KOSDAQ,기타서비스,91296074960,NA,NA,766,2.45,0,0
192410,THQ,3150,-75,-2.33,KOSDAQ,통신장비,91129181850,NA,NA,1177,2.68,0,0
4780,대륙제관,5730,-30,-0.52,KOSDAQ,금속,91125330270,757,7.57,7316,0.78,150,2.62
317240,TS트릴리온,1000,-10,-0.99,KOSDAQ,화학,91084053000,NA,NA,409,2.44,10,1
6090,사조오양,9660,-90,-0.92,KOSPI,음식료품,91023658740,1959,4.93,19611,0.49,150,1.55
277070,린드먼아시아,6660,80,1.22,KOSDAQ,금융,90955620000,377,17.67,3618,1.84,38,0.57
16600,큐캐피탈,532,-6,-1.12,KOSDAQ,금융,90860709324,14,38,770,0.69,0,0
289010,아이스크림에듀,7060,-130,-1.81,KOSDAQ,출판·매체복제,90820101220,58,121.72,5699,1.24,50,0.71
3780,진양산업,6980,-80,-1.13,KOSPI,화학,9.07E+10,395,17.67,3341,2.09,180,2.58
41590,젬백스지오,1000,-35,-3.38,KOSDAQ,건설,90702705000,NA,NA,1059,0.94,0,0
37440,희림,6510,-70,-1.06,KOSDAQ,기타서비스,90635312250,389,16.74,4034,1.61,150,2.3
222110,팬젠,8490,-20,-0.24,KOSDAQ,제약,90584309700,NA,NA,1474,5.76,0,0
24880,케이피에프,5110,235,4.82,KOSDAQ,금속,90540257500,NA,NA,8340,0.61,130,2.54
45510,정원엔시스,2800,-190,-6.35,KOSDAQ,컴퓨터서비스,90186017600,23,121.74,1239,2.26,0,0
49630,재영솔루텍,1115,-45,-3.88,KOSDAQ,IT부품,90117774340,NA,NA,624,1.79,0,0
297570,알로이스,5200,-140,-2.62,KOSDAQ,통신장비,90112952800,200,26,1145,4.54,0,0
65370,위세아이텍,13700,-100,-0.72,KOSDAQ,출판·매체복제,90089473800,549,24.95,3782,3.62,150,1.09
14710,사조씨푸드,5220,-20,-0.38,KOSPI,음식료품,89880794460,455,11.47,12244,0.43,0,0
299910,베스파,10950,-900,-7.59,KOSDAQ,디지털컨텐츠,89865730200,NA,NA,4051,2.7,0,0
59120,아진엑스텍,9200,-160,-1.71,KOSDAQ,반도체,89687083200,133,69.17,4429,2.08,100,1.09
42110,에스씨디,1855,-55,-2.88,KOSDAQ,일반전기전자,89651341220,78,23.78,2140,0.87,20,1.08
43260,성호전자,1675,-25,-1.47,KOSDAQ,IT부품,89454018200,287,5.84,1385,1.21,0,0
2070,비비안,3000,-65,-2.12,KOSPI,섬유의복,89381970000,NA,NA,3376,0.89,0,0
2870,신풍제지,2555,-25,-0.97,KOSPI,종이목재,89319478500,1189,2.15,2884,0.89,50,1.96
13810,스페코,6090,-40,-0.65,KOSDAQ,기계·장비,89251812300,621,9.81,2807,2.17,50,0.82
219420,링크제니시스,7780,-20,-0.26,KOSDAQ,소프트웨어,89232764460,55,141.45,2973,2.62,0,0
83550,케이엠,8240,-110,-1.32,KOSDAQ,섬유·의류,88622139360,3318,2.48,10738,0.77,100,1.21
54180,메디콕스,1100,-40,-3.51,KOSDAQ,운송장비·부품,88546401900,NA,NA,788,1.4,0,0
153490,우리이앤엘,1720,0,0,KOSDAQ,반도체,88545600000,NA,NA,1204,1.43,0,0
1560,제일연마,8850,90,1.03,KOSPI,비금속광물,8.85E+10,435,20.34,8589,1.03,220,2.49
96350,대창솔루션,540,-15,-2.7,KOSDAQ,금속,88430944860,NA,NA,261,2.07,0,0
41920,메디아나,5520,-110,-1.95,KOSDAQ,의료·정밀기기,8.83E+10,710,7.77,4274,1.29,50,0.91
49800,우진플라임,4410,-30,-0.68,KOSPI,기계,8.82E+10,389,11.34,3039,1.45,100,2.27
85310,엔케이,1100,-20,-1.79,KOSPI,기계,87981687200,NA,NA,1118,0.98,0,0
5360,모나미,4650,-30,-0.64,KOSPI,유통업,87872477550,4,1162.5,4630,1,70,1.51
2920,유성기업,3385,5,0.15,KOSPI,운수장비,87832287500,NA,NA,10196,0.33,120,3.55
53050,지에스이,2925,-75,-2.5,KOSDAQ,전기·가스·수도,87713721225,157,18.63,2409,1.21,40,1.37
58860,KTis,2520,-40,-1.56,KOSPI,서비스업,87701040000,223,11.3,4810,0.52,80,3.17
10100,한국프랜지,2880,-65,-2.21,KOSPI,운수장비,87697209600,379,7.6,7395,0.39,50,1.74
264850,이랜시스,3050,-15,-0.49,KOSDAQ,일반전기전자,87693026600,123,24.8,1000,3.05,40,1.31
318010,팜스빌,11050,-400,-3.49,KOSDAQ,음식료·담배,87619184900,367,30.11,7019,1.57,100,0.9
114840,아이패밀리에스씨,21250,-850,-3.85,KOSDAQ,화학,87555865000,2670,7.96,4600,4.62,183,0.86
6580,대양제지,3260,0,0,KOSDAQ,종이·목재,8.75E+10,153,21.31,4981,0.65,40,1.23
164060,이루다,11200,-250,-2.18,KOSDAQ,의료·정밀기기,87528672000,710,15.77,3946,2.84,0,0
226360,KH E&T,1490,-110,-6.88,KOSDAQ,건설,87469038970,NA,NA,1402,1.06,0,0
214680,디알텍,1545,-10,-0.64,KOSDAQ,의료·정밀기기,87421410165,NA,NA,639,2.42,0,0
58730,다스코,5180,-40,-0.77,KOSPI,기계,87420585980,NA,NA,7664,0.68,0,0
3080,성보화학,4360,-35,-0.8,KOSPI,화학,87287200000,NA,NA,6827,0.64,135,3.1
111870,KH 일렉트론,805,1,0.12,KOSDAQ,일반전기전자,87192121975,NA,NA,1144,0.7,0,0
10470,오리콤,7280,-40,-0.55,KOSDAQ,기타서비스,87178364000,68,107.06,6929,1.05,220,3.02
1080,만호제강,21000,-800,-3.67,KOSPI,철강금속,8.72E+10,420,50,55976,0.38,200,0.95
215790,이노인스트루먼트,2160,0,0,KOSDAQ,통신장비,87011601840,153,14.12,1886,1.15,0,0
66900,디에이피,3825,-55,-1.42,KOSDAQ,IT부품,86997723975,282,13.56,4604,0.83,0,0
226340,본느,2830,150,5.6,KOSDAQ,화학,86879856680,NA,NA,1059,2.67,0,0
52600,한네트,7510,160,2.18,KOSDAQ,통신서비스,86843387000,108,69.54,3043,2.47,100,1.33
66110,한프,1130,0,0,KOSDAQ,정보기기,86834027360,NA,NA,662,1.71,0,0
352940,인바이오,7990,-20,-0.25,KOSDAQ,화학,86833162700,NA,NA,3664,2.18,0,0
32080,아즈텍WB,4040,-175,-4.15,KOSDAQ,섬유·의류,86823757160,173,23.35,4589,0.88,50,1.24
36690,코맥스,5660,-170,-2.92,KOSDAQ,통신장비,86526293460,164,34.51,4649,1.22,50,0.88
15540,쎌마테라퓨틱스,6410,0,0,KOSPI,서비스업,86229499400,NA,NA,60,106.83,0,0
27740,마니커,434,0,0,KOSPI,음식료품,86137105796,NA,NA,361,1.2,0,0
2220,한일철강,3220,20,0.63,KOSPI,철강금속,85965821200,NA,NA,5895,0.55,0,0
9620,삼보산업,1980,110,5.88,KOSDAQ,금속,85918334040,NA,NA,462,4.29,0,0
12320,경동인베스트,36300,-600,-1.63,KOSPI,기타금융,85850334900,6956,5.22,178373,0.2,500,1.38
95910,에스에너지,4415,-195,-4.23,KOSDAQ,IT부품,85636293635,NA,NA,6111,0.72,50,1.13
263800,데이타솔루션,5310,30,0.57,KOSDAQ,정보기기,85547179800,32,165.94,1666,3.19,0,0
19770,서연탑메탈,7330,70,0.96,KOSDAQ,기계·장비,85394500000,307,23.88,5898,1.24,85,1.16
147760,마이크로프랜드,7880,-180,-2.23,KOSDAQ,의료·정밀기기,85260544080,595,13.24,4417,1.78,0,0
25620,제이준코스메틱,1145,-40,-3.38,KOSPI,화학,85213881580,NA,NA,1201,0.95,0,0
92600,앤씨앤,3790,-140,-3.56,KOSDAQ,반도체,85171684600,NA,NA,1284,2.95,0,0
14440,영보화학,4255,-5,-0.12,KOSPI,화학,8.51E+10,146,29.14,7376,0.58,75,1.76
8420,문배철강,4145,-135,-3.15,KOSPI,철강금속,84987028225,440,9.42,5808,0.71,50,1.21
83640,인콘,1900,-15,-0.78,KOSDAQ,통신장비,84851661100,NA,NA,1953,0.97,0,0
115310,인포바인,26500,-500,-1.85,KOSDAQ,통신서비스,84611399500,3075,8.62,27922,0.95,900,3.4
23150,MH에탄올,11450,-450,-3.78,KOSPI,음식료품,84484122700,1049,10.92,8318,1.38,350,3.06
197140,디지캡,9800,310,3.27,KOSDAQ,출판·매체복제,84350246400,164,59.76,4646,2.11,30,0.31
5860,한일사료,2130,30,1.43,KOSDAQ,음식료·담배,83929849050,55,38.73,1590,1.34,25,1.17
37350,성도이엔지,5420,-30,-0.55,KOSDAQ,기타서비스,83847400000,6074,0.89,14797,0.37,200,3.69
80720,한국유니온제약,10600,-200,-1.85,KOSDAQ,제약,83779516800,NA,NA,8650,1.23,0,0
94840,슈프리마에이치큐,8000,-140,-1.72,KOSDAQ,컴퓨터서비스,83774720000,709,11.28,14528,0.55,0,0
2140,고려산업,3355,-60,-1.76,KOSPI,음식료품,83671770875,278,12.07,4108,0.82,35,1.04
115500,케이씨에스,6970,0,0,KOSDAQ,컴퓨터서비스,8.36E+10,172,40.52,1749,3.99,220,3.16
92300,현우산업,5390,20,0.37,KOSDAQ,IT부품,83409592420,74,72.84,4883,1.1,100,1.86
169330,엠브레인,9300,-40,-0.43,KOSDAQ,기타서비스,83406668700,511,18.2,2521,3.69,220,2.37
7370,진양제약,6920,-70,-1,KOSDAQ,제약,8.30E+10,329,21.03,3859,1.79,100,1.45
170920,엘티씨,10350,-200,-1.9,KOSDAQ,반도체,83000407050,NA,NA,10876,0.95,100,0.97
46110,한일네트웍스,6940,-20,-0.29,KOSDAQ,컴퓨터서비스,82962335380,636,10.91,6408,1.08,240,3.46
1620,케이비아이동국실업,951,-59,-5.84,KOSPI,운수장비,82944296127,NA,NA,2511,0.38,0,0
21880,메이슨캐피탈,547,1,0.18,KOSDAQ,금융,82697871176,21,26.05,331,1.65,0,0
32680,소프트센,2310,-55,-2.33,KOSDAQ,유통,82642100310,NA,NA,1024,2.26,0,0
32940,원익,4540,-95,-2.05,KOSDAQ,유통,82597264200,4368,1.04,10289,0.44,0,0
60850,영림원소프트랩,10150,-100,-0.98,KOSDAQ,소프트웨어,82529650000,686,14.8,4149,2.45,80,0.79
217190,제너셈,9400,-50,-0.53,KOSDAQ,반도체,82430235600,NA,NA,1838,5.11,0,0
40610,SG&G,2415,5,0.21,KOSDAQ,운송장비·부품,82320578340,787,3.07,8110,0.3,0,0
32860,휴먼엔,4580,-180,-3.78,KOSDAQ,기타서비스,82148560860,NA,NA,350,13.09,0,0
11420,갤럭시아에스엠,2970,-10,-0.34,KOSPI,서비스업,81822442680,36,82.5,752,3.95,0,0
363250,진시스템,12000,-100,-0.83,KOSDAQ,의료·정밀기기,81732960000,NA,NA,2305,5.21,0,0
67920,이글루시큐리티,7430,-70,-0.93,KOSDAQ,소프트웨어,81701164170,526,14.13,4533,1.64,160,2.15
65060,지엔코,833,-14,-1.65,KOSDAQ,섬유·의류,81640700652,NA,NA,706,1.18,0,0
76610,해성옵틱스,1000,-15,-1.48,KOSDAQ,IT부품,81619749000,NA,NA,413,2.42,0,0
3010,혜인,6420,230,3.72,KOSPI,유통업,81615835740,484,13.26,8434,0.76,120,1.87
43090,한주케미칼앤홀딩스,2190,60,2.82,KOSDAQ,유통,81524344320,NA,NA,723,3.03,0,0
263860,지니언스,8600,-250,-2.82,KOSDAQ,소프트웨어,81223560000,394,21.83,3698,2.33,0,0
8110,대동전자,7740,-110,-1.4,KOSPI,전기전자,81196059780,398,19.45,14879,0.52,0,0
131400,이브이첨단소재,1735,15,0.87,KOSDAQ,IT부품,81188044570,NA,NA,1104,1.57,0,0
24740,한일단조,2710,-85,-3.04,KOSDAQ,운송장비·부품,81005498880,NA,NA,3547,0.76,0,0
21820,세원정공,8090,0,0,KOSPI,운수장비,8.09E+10,760,10.64,41536,0.19,25,0.31
101330,모베이스,3370,-65,-1.89,KOSDAQ,IT부품,80739093560,NA,NA,10629,0.32,0,0
222420,쎄노텍,2010,80,4.15,KOSDAQ,비금속,80717931750,NA,NA,699,2.88,0,0
16100,리더스코스메틱,4225,-85,-1.97,KOSDAQ,화학,80701277150,1313,3.22,3725,1.13,0,0
88910,동우팜투테이블,3120,-50,-1.58,KOSDAQ,음식료·담배,80595103680,NA,NA,7263,0.43,0,0
294630,서남,3760,-140,-3.59,KOSDAQ,일반전기전자,80423241600,NA,NA,594,6.33,0,0
158310,참존글로벌,1680,0,0,KOSDAQ,기계·장비,80373095040,NA,NA,NA,NA,0,0
32980,바이온,1200,-15,-1.23,KOSDAQ,유통,80280932400,NA,NA,617,1.94,0,0
97870,효성오앤비,9450,360,3.96,KOSDAQ,화학,80230500000,203,46.55,7102,1.33,100,1.06
308100,까스텔바작,12150,-300,-2.41,KOSDAQ,유통,80149905000,727,16.71,12351,0.98,0,0
850,화천기공,36400,-200,-0.55,KOSPI,기계,8.01E+10,2053,17.73,134620,0.27,750,2.06
126640,화신정공,2200,-65,-2.87,KOSDAQ,운송장비·부품,80022551400,138,15.94,2357,0.93,30,1.36
307280,원바이오젠,2195,-25,-1.13,KOSDAQ,제약,80017425560,NA,NA,1803,1.22,0,0
318410,비비씨,14400,-100,-0.69,KOSDAQ,기타제조,79995499200,1831,7.86,12300,1.17,0,0
31510,오스템,2855,-90,-3.06,KOSDAQ,운송장비·부품,7.99E+10,88,32.44,4145,0.69,30,1.05
23350,한국종합기술,7300,10,0.14,KOSPI,서비스업,7.99E+10,591,12.35,12558,0.58,100,1.37
51780,큐로홀딩스,640,9,1.43,KOSDAQ,유통,79630368000,NA,NA,287,2.23,0,0
126870,뉴로스,2230,0,0,KOSDAQ,기계·장비,79475828550,NA,NA,1195,1.87,0,0
198080,엔피디,3690,-130,-3.4,KOSDAQ,IT부품,79464832650,NA,NA,3848,0.96,0,0
8370,원풍,6610,-660,-9.08,KOSDAQ,화학,7.93E+10,325,20.34,6218,1.06,160,2.42
71280,로체시스템즈,5180,-100,-1.89,KOSDAQ,반도체,79236403540,562,9.22,4799,1.08,0,0
80520,오디텍,6740,-120,-1.75,KOSDAQ,반도체,79172144660,501,13.45,10316,0.65,100,1.48
50090,휘닉스소재,1000,-25,-2.44,KOSDAQ,IT부품,79138942000,NA,NA,354,2.82,0,0
65500,오리엔트정공,675,-26,-3.71,KOSDAQ,운송장비·부품,79119829350,NA,NA,266,2.54,0,0
317120,라닉스,8190,-130,-1.56,KOSDAQ,일반전기전자,79037595000,NA,NA,1790,4.58,0,0
64520,바른전자,944,0,0,KOSDAQ,반도체,79000034288,NA,NA,411,2.3,0,0
290740,액트로,7830,50,0.64,KOSDAQ,IT부품,78809036130,208,37.64,7419,1.06,200,2.55
7610,선도전기,4375,-90,-2.02,KOSPI,전기전자,7.88E+10,140,31.25,5138,0.85,5,0.11
115440,우리넷,8580,-40,-0.46,KOSDAQ,통신장비,78394979520,NA,NA,6539,1.31,0,0
19180,티에이치엔,4355,115,2.71,KOSPI,전기전자,7.84E+10,NA,NA,3741,1.16,30,0.69
52460,아이크래프트,5350,-150,-2.73,KOSDAQ,컴퓨터서비스,78152457600,94,56.91,2140,2.5,0,0
53620,태양,9070,20,0.22,KOSDAQ,금속,7.80E+10,881,10.3,19081,0.48,150,1.65
147830,제룡산업,3900,-60,-1.52,KOSDAQ,금속,7.80E+10,285,13.68,3077,1.27,150,3.85
85810,알티캐스트,2625,-25,-0.94,KOSDAQ,소프트웨어,77925143625,NA,NA,2476,1.06,0,0
145210,다이나믹디자인,492,3,0.61,KOSPI,기계,77878309032,NA,NA,422,1.17,0,0
17510,세명전기,5100,-40,-0.78,KOSDAQ,금속,77754600000,141,36.17,4741,1.08,70,1.37
117670,알파홀딩스,3555,50,1.43,KOSDAQ,반도체,77513511510,NA,NA,3730,0.95,0,0
299170,더블유에스아이,2645,15,0.57,KOSDAQ,유통,77334412135,NA,NA,851,3.11,0,0
174880,장원테크,4035,-25,-0.62,KOSDAQ,통신장비,77187342855,NA,NA,5545,0.73,0,0
171010,램테크놀러지,6650,330,5.22,KOSDAQ,반도체,77186337200,187,35.56,2935,2.27,0,0
101000,상상인인더스트리,1075,20,1.9,KOSDAQ,기계·장비,77132101400,22,48.86,418,2.57,0,0
24120,KB오토시스,6700,-130,-1.9,KOSDAQ,운송장비·부품,7.71E+10,289,23.18,8921,0.75,170,2.54
250060,모비스,2390,30,1.27,KOSDAQ,소프트웨어,76889440460,NA,NA,747,3.2,0,0
56360,코위버,7840,-50,-0.63,KOSDAQ,통신장비,76806912000,599,13.09,12442,0.63,80,1.02
195500,마니커에프앤지,4870,0,0,KOSDAQ,음식료·담배,76790160000,276,17.64,3410,1.43,0,0
106080,하이소닉,3110,0,0,KOSDAQ,IT부품,76719035000,NA,NA,344,9.04,0,0
19570,리더스 기술투자,612,-20,-3.16,KOSDAQ,금융,76710805848,110,5.56,416,1.47,0,0
37400,우리조명,2925,-55,-1.85,KOSDAQ,유통,76703287050,256,11.43,3133,0.93,0,0
14130,한익스프레스,6390,260,4.24,KOSPI,운수창고업,7.67E+10,NA,NA,5662,1.13,0,0
277410,인산가,2405,-20,-0.82,KOSDAQ,음식료·담배,76631474595,177,13.59,1301,1.85,50,2.08
73010,케이에스피,2115,-15,-0.7,KOSDAQ,기계·장비,76546623555,35,60.43,662,3.19,0,0
43590,크로바하이텍,2485,0,0,KOSDAQ,반도체,76427772855,NA,NA,571,4.35,0,0
39010,현대에이치티,8860,140,1.61,KOSDAQ,통신장비,76417500000,1126,7.87,9993,0.89,350,3.95
138690,엘아이에스,4460,-280,-5.91,KOSDAQ,반도체,76375675860,156,28.59,2801,1.59,0,0
79970,투비소프트,2035,-40,-1.93,KOSDAQ,소프트웨어,76343293620,NA,NA,1035,1.97,0,0
25890,한국주강,6750,450,7.14,KOSPI,기계,76337498250,NA,NA,2654,2.54,0,0
5670,푸드웰,7630,-130,-1.68,KOSDAQ,음식료·담배,7.63E+10,423,18.04,8013,0.95,85,1.11
72130,유엔젤,5780,-190,-3.18,KOSPI,서비스업,76269724120,NA,NA,2765,2.09,0,0
52900,KMH하이텍,1625,-25,-1.52,KOSDAQ,반도체,76188935875,34,47.79,1628,1,0,0
80010,이상네트웍스,8440,-50,-0.59,KOSDAQ,인터넷,76086600000,697,12.11,11089,0.76,100,1.18
130500,GH신소재,5220,-150,-2.79,KOSDAQ,섬유·의류,75925171440,5,1044,3780,1.38,0,0
31310,아이즈비전,4600,-30,-0.65,KOSDAQ,통신장비,75623530800,819,5.62,6777,0.68,0,0
101240,씨큐브,7440,10,0.13,KOSDAQ,화학,75428088960,407,18.28,5630,1.32,100,1.34
215100,로보로보,3705,30,0.82,KOSDAQ,디지털컨텐츠,75391022070,NA,NA,1278,2.9,0,0
13000,세우글로벌,2625,-5,-0.19,KOSPI,유통업,75350706375,NA,NA,1546,1.7,0,0
222980,한국맥널티,7150,-160,-2.19,KOSDAQ,음식료·담배,75323784250,454,15.75,3308,2.16,50,0.7
159910,스킨앤스킨,263,0,0,KOSDAQ,반도체,75277601849,NA,NA,84,3.13,0,0
9770,삼정펄프,30100,-100,-0.33,KOSPI,종이목재,75249127100,10743,2.8,84390,0.36,1000,3.32
43340,에쎈테크,1045,-25,-2.34,KOSDAQ,기계·장비,7.52E+10,NA,NA,379,2.76,0,0
45060,오공,4440,-15,-0.34,KOSDAQ,화학,75222364560,458,9.69,5096,0.87,60,1.35
3310,대주산업,2125,-55,-2.52,KOSDAQ,음식료·담배,75208743750,98,21.68,1530,1.39,35,1.65
32540,TJ미디어,5390,-270,-4.77,KOSDAQ,일반전기전자,75091372510,NA,NA,5509,0.98,0,0
590,CS홀딩스,64900,-100,-0.15,KOSPI,기타금융,74925881800,6657,9.75,210057,0.31,500,0.77
255220,SG,1810,0,0,KOSDAQ,비금속,74825883270,NA,NA,1894,0.96,0,0
66910,손오공,2780,-100,-3.47,KOSDAQ,유통,74771327580,NA,NA,836,3.33,0,0
321260,프로이천,2775,-30,-1.07,KOSDAQ,일반전기전자,74736533100,NA,NA,NA,NA,0,0
43100,솔고바이오,1230,-50,-3.91,KOSDAQ,의료·정밀기기,74733825840,29,42.41,594,2.07,0,0
59210,메타바이오메드,3130,-10,-0.32,KOSDAQ,제약,74689158630,NA,NA,2011,1.56,10,0.32
217480,에스디생명공학,3330,-85,-2.49,KOSDAQ,화학,74642169780,NA,NA,3656,0.91,0,0
123700,SJM,4780,-155,-3.14,KOSPI,운수장비,74591412440,172,27.79,10466,0.46,50,1.05
304100,솔트룩스,14600,-300,-2.01,KOSDAQ,소프트웨어,74469709000,59,247.46,5733,2.55,0,0
80470,성창오토텍,10200,50,0.49,KOSDAQ,운송장비·부품,7.45E+10,114,89.47,5231,1.95,50,0.49
190650,코리아에셋투자증권,11650,-200,-1.69,KOSDAQ,금융,74420200000,1816,6.42,12686,0.92,450,3.86
103840,우양,5210,50,0.97,KOSDAQ,음식료·담배,74284180000,316,16.49,2640,1.97,0,0
